START TIME,STOP TIME,DURATION (min),CONSUMPTION (kWh),Charger,AvPower
18/3/2019,18/3/2019,47,2.7,Quick,3.446808511
18/3/2019,18/3/2019,32,6.2,Quick,11.625
18/3/2019,18/3/2019,42,18.1,Quick,25.85714286
18/3/2019,18/3/2019,32,14.1,Quick,26.4375
18/3/2019,18/3/2019,25,5.8,Quick,13.92
18/3/2019,18/3/2019,28,1.6,Quick,3.428571429
18/3/2019,18/3/2019,22,14.7,Quick,40.09090909
18/3/2019,18/3/2019,9,1.5,Quick,10
18/3/2019,18/3/2019,31,1.8,Quick,3.483870968
18/3/2019,18/3/2019,29,17.7,Quick,36.62068966
18/3/2019,18/3/2019,8,3.8,Quick,28.5
18/3/2019,18/3/2019,24,4.3,Quick,10.75
18/3/2019,18/3/2019,41,14.6,Quick,21.36585366
18/3/2019,18/3/2019,7,0.6,Quick,5.142857143
18/3/2019,18/3/2019,17,6.3,Quick,22.23529412
18/3/2019,18/3/2019,15,9.8,Quick,39.2
18/3/2019,18/3/2019,24,16.7,Quick,41.75
18/3/2019,18/3/2019,10,5.9,Quick,35.4
18/3/2019,18/3/2019,348,8.78,Normal,1.513793103
18/3/2019,18/3/2019,34,18.1,Quick,31.94117647
18/3/2019,18/3/2019,27,17.8,Quick,39.55555556
18/3/2019,18/3/2019,20,6.2,Quick,18.6
18/3/2019,18/3/2019,8,4.6,Quick,34.5
18/3/2019,18/3/2019,14,5.8,Quick,24.85714286
18/3/2019,18/3/2019,108,0.72,Normal,0.4
18/3/2019,18/3/2019,105,22.2,Quick,12.68571429
18/3/2019,18/3/2019,9,5.3,Quick,35.33333333
18/3/2019,18/3/2019,72,2.68,Normal,2.233333333
18/3/2019,18/3/2019,21,4.9,Quick,14
18/3/2019,18/3/2019,24,1.9,Quick,4.75
18/3/2019,18/3/2019,51,16.8,Quick,19.76470588
18/3/2019,18/3/2019,52,0.88,Normal,1.015384615
18/3/2019,18/3/2019,104,1.33,Normal,0.767307692
18/3/2019,18/3/2019,11,3.8,Quick,20.72727273
18/3/2019,18/3/2019,26,12.4,Quick,28.61538462
18/3/2019,18/3/2019,16,1.4,Quick,5.25
18/3/2019,18/3/2019,15,3.9,Quick,15.6
18/3/2019,18/3/2019,33,22.4,Quick,40.72727273
18/3/2019,18/3/2019,18,4.1,Quick,13.66666667
18/3/2019,18/3/2019,21,9.9,Quick,28.28571429
18/3/2019,18/3/2019,18,5,Quick,16.66666667
18/3/2019,18/3/2019,16,7.2,Quick,27
18/3/2019,18/3/2019,26,12.7,Quick,29.30769231
18/3/2019,18/3/2019,16,7.1,Quick,26.625
18/3/2019,18/3/2019,22,9.3,Quick,25.36363636
18/3/2019,18/3/2019,32,16.1,Quick,30.1875
18/3/2019,18/3/2019,26,2,Quick,4.615384615
18/3/2019,18/3/2019,20,11.2,Quick,33.6
18/3/2019,18/3/2019,85,2.87,Normal,2.025882353
18/3/2019,18/3/2019,57,18.7,Quick,19.68421053
18/3/2019,18/3/2019,36,17.3,Quick,28.83333333
18/3/2019,18/3/2019,15,7.2,Quick,28.8
18/3/2019,18/3/2019,52,30.7,Quick,35.42307692
18/3/2019,18/3/2019,25,12.1,Quick,29.04
18/3/2019,18/3/2019,37,10.9,Quick,17.67567568
18/3/2019,18/3/2019,43,7.7,Quick,10.74418605
18/3/2019,18/3/2019,6,2.3,Quick,23
18/3/2019,18/3/2019,52,8.1,Quick,9.346153846
18/3/2019,18/3/2019,28,10.3,Quick,22.07142857
18/3/2019,18/3/2019,13,5.4,Quick,24.92307692
18/3/2019,18/3/2019,39,11.6,Quick,17.84615385
18/3/2019,18/3/2019,76,4.6,Quick,3.631578947
18/3/2019,18/3/2019,56,31.3,Quick,33.53571429
18/3/2019,18/3/2019,40,9.9,Quick,14.85
18/3/2019,18/3/2019,27,5.7,Quick,12.66666667
18/3/2019,18/3/2019,34,12.3,Quick,21.70588235
18/3/2019,18/3/2019,36,6.5,Quick,10.83333333
18/3/2019,18/3/2019,35,22.3,Quick,38.22857143
18/3/2019,18/3/2019,35,20.4,Quick,34.97142857
18/3/2019,18/3/2019,55,6.6,Quick,7.2
18/3/2019,18/3/2019,28,9.2,Quick,19.71428571
18/3/2019,18/3/2019,56,6.2,Quick,6.642857143
18/3/2019,18/3/2019,32,6.4,Quick,12
18/3/2019,18/3/2019,26,8.4,Quick,19.38461538
18/3/2019,18/3/2019,28,9.8,Quick,21
18/3/2019,18/3/2019,88,1.81,Normal,1.234090909
18/3/2019,18/3/2019,12,5.1,Quick,25.5
18/3/2019,18/3/2019,7,4.2,Quick,36
18/3/2019,18/3/2019,5,2.2,Quick,26.4
18/3/2019,18/3/2019,24,14,Quick,35
18/3/2019,18/3/2019,15,7.9,Quick,31.6
18/3/2019,18/3/2019,34,11.5,Quick,20.29411765
18/3/2019,18/3/2019,89,35.9,Quick,24.20224719
18/3/2019,18/3/2019,38,13.8,Quick,21.78947368
18/3/2019,18/3/2019,35,6.9,Quick,11.82857143
18/3/2019,18/3/2019,19,6,Quick,18.94736842
18/3/2019,18/3/2019,18,4.9,Quick,16.33333333
18/3/2019,18/3/2019,24,1.4,Quick,3.5
18/3/2019,18/3/2019,24,9.8,Quick,24.5
18/3/2019,18/3/2019,120,15.1,Quick,7.55
17/3/2019,17/3/2019,11,1.4,Quick,7.636363636
17/3/2019,17/3/2019,8,1.7,Quick,12.75
17/3/2019,17/3/2019,32,18.1,Quick,33.9375
17/3/2019,18/3/2019,651,10.14,Normal,0.934562212
17/3/2019,17/3/2019,15,1.7,Quick,6.8
17/3/2019,17/3/2019,37,10.7,Quick,17.35135135
17/3/2019,17/3/2019,31,15.5,Quick,30
17/3/2019,17/3/2019,30,16.5,Quick,33
17/3/2019,17/3/2019,14,0.6,Quick,2.571428571
17/3/2019,17/3/2019,33,23.2,Quick,42.18181818
17/3/2019,17/3/2019,12,8.5,Quick,42.5
17/3/2019,17/3/2019,102,11.7,Quick,6.882352941
17/3/2019,17/3/2019,51,16.6,Quick,19.52941176
17/3/2019,17/3/2019,13,7.6,Quick,35.07692308
17/3/2019,17/3/2019,51,19.2,Quick,22.58823529
17/3/2019,17/3/2019,11,6.2,Quick,33.81818182
17/3/2019,17/3/2019,30,7.9,Quick,15.8
17/3/2019,17/3/2019,22,6.5,Quick,17.72727273
17/3/2019,17/3/2019,47,20.6,Quick,26.29787234
17/3/2019,17/3/2019,40,11,Quick,16.5
17/3/2019,17/3/2019,26,2.1,Quick,4.846153846
17/3/2019,17/3/2019,31,9.1,Quick,17.61290323
17/3/2019,17/3/2019,21,3.8,Quick,10.85714286
17/3/2019,17/3/2019,39,23.3,Quick,35.84615385
17/3/2019,17/3/2019,15,3.3,Quick,13.2
17/3/2019,17/3/2019,5,0.2,Quick,2.4
17/3/2019,17/3/2019,55,14.9,Quick,16.25454545
17/3/2019,17/3/2019,36,11.9,Quick,19.83333333
17/3/2019,17/3/2019,20,8.3,Quick,24.9
17/3/2019,17/3/2019,43,25.2,Quick,35.1627907
17/3/2019,17/3/2019,39,13.4,Quick,20.61538462
17/3/2019,17/3/2019,38,10.6,Quick,16.73684211
17/3/2019,17/3/2019,37,15.4,Quick,24.97297297
17/3/2019,17/3/2019,33,12.9,Quick,23.45454545
17/3/2019,17/3/2019,38,19.5,Quick,30.78947368
17/3/2019,17/3/2019,40,27.7,Quick,41.55
17/3/2019,17/3/2019,8,1,Quick,7.5
17/3/2019,17/3/2019,40,7.3,Quick,10.95
17/3/2019,17/3/2019,26,7.8,Quick,18
17/3/2019,17/3/2019,33,7.8,Quick,14.18181818
17/3/2019,17/3/2019,60,15.5,Quick,15.5
17/3/2019,17/3/2019,67,36.3,Quick,32.50746269
17/3/2019,17/3/2019,45,20.3,Quick,27.06666667
16/3/2019,16/3/2019,10,4.5,Quick,27
16/3/2019,16/3/2019,22,12.8,Quick,34.90909091
16/3/2019,16/3/2019,26,14.2,Quick,32.76923077
16/3/2019,16/3/2019,31,7.9,Quick,15.29032258
16/3/2019,16/3/2019,69,21.5,Quick,18.69565217
16/3/2019,16/3/2019,23,6.5,Quick,16.95652174
16/3/2019,16/3/2019,56,9.9,Quick,10.60714286
16/3/2019,16/3/2019,35,14.6,Quick,25.02857143
16/3/2019,16/3/2019,8,3.9,Quick,29.25
16/3/2019,16/3/2019,35,2.9,Quick,4.971428571
16/3/2019,16/3/2019,55,20.4,Quick,22.25454545
16/3/2019,16/3/2019,11,4.2,Quick,22.90909091
16/3/2019,16/3/2019,56,33.5,Quick,35.89285714
16/3/2019,16/3/2019,29,8.7,Quick,18
16/3/2019,16/3/2019,46,23.6,Quick,30.7826087
16/3/2019,16/3/2019,42,22.4,Quick,32
16/3/2019,16/3/2019,16,3.9,Quick,14.625
16/3/2019,16/3/2019,10,6.4,Quick,38.4
16/3/2019,16/3/2019,16,5.1,Quick,19.125
16/3/2019,16/3/2019,40,3.9,Quick,5.85
16/3/2019,16/3/2019,49,24.9,Quick,30.48979592
16/3/2019,16/3/2019,72,43.1,Quick,35.91666667
16/3/2019,16/3/2019,48,18.3,Quick,22.875
16/3/2019,16/3/2019,74,11.7,Quick,9.486486486
16/3/2019,16/3/2019,77,54,Quick,42.07792208
16/3/2019,16/3/2019,29,5.2,Quick,10.75862069
16/3/2019,16/3/2019,43,13.9,Quick,19.39534884
16/3/2019,16/3/2019,20,8.1,Quick,24.3
16/3/2019,16/3/2019,31,18.8,Quick,36.38709677
16/3/2019,16/3/2019,94,3.01,Normal,1.921276596
16/3/2019,16/3/2019,16,8.8,Quick,33
16/3/2019,16/3/2019,11,5.3,Quick,28.90909091
16/3/2019,16/3/2019,17,9.5,Quick,33.52941176
16/3/2019,16/3/2019,35,9.7,Quick,16.62857143
16/3/2019,16/3/2019,17,4.2,Quick,14.82352941
16/3/2019,16/3/2019,32,11.9,Quick,22.3125
16/3/2019,16/3/2019,118,6.8,Quick,3.457627119
16/3/2019,16/3/2019,26,11.2,Quick,25.84615385
16/3/2019,16/3/2019,23,14.5,Quick,37.82608696
16/3/2019,16/3/2019,20,11.3,Quick,33.9
16/3/2019,16/3/2019,49,23.5,Quick,28.7755102
16/3/2019,16/3/2019,16,1.5,Quick,5.625
16/3/2019,16/3/2019,42,20.9,Quick,29.85714286
16/3/2019,16/3/2019,17,9.8,Quick,34.58823529
16/3/2019,16/3/2019,53,1.68,Normal,1.901886792
16/3/2019,16/3/2019,24,1.5,Quick,3.75
16/3/2019,16/3/2019,26,1.9,Quick,4.384615385
16/3/2019,16/3/2019,32,8.8,Quick,16.5
16/3/2019,16/3/2019,10,1.3,Quick,7.8
16/3/2019,16/3/2019,25,8,Quick,19.2
16/3/2019,16/3/2019,29,18.4,Quick,38.06896552
16/3/2019,16/3/2019,26,7.4,Quick,17.07692308
16/3/2019,16/3/2019,42,9.7,Quick,13.85714286
16/3/2019,16/3/2019,65,23.7,Quick,21.87692308
16/3/2019,16/3/2019,8,4.8,Quick,36
16/3/2019,16/3/2019,26,11.3,Quick,26.07692308
16/3/2019,16/3/2019,15,6.1,Quick,24.4
16/3/2019,16/3/2019,16,7.5,Quick,28.125
16/3/2019,16/3/2019,54,24.6,Quick,27.33333333
16/3/2019,16/3/2019,43,8.3,Quick,11.58139535
15/3/2019,16/3/2019,29,13.3,Quick,27.51724138
15/3/2019,15/3/2019,46,9.2,Quick,12
15/3/2019,15/3/2019,43,21.1,Quick,29.44186047
15/3/2019,15/3/2019,22,6.5,Quick,17.72727273
15/3/2019,15/3/2019,31,11.1,Quick,21.48387097
15/3/2019,15/3/2019,20,11,Quick,33
15/3/2019,15/3/2019,19,8.7,Quick,27.47368421
15/3/2019,15/3/2019,35,15.3,Quick,26.22857143
15/3/2019,15/3/2019,50,4.2,Quick,5.04
15/3/2019,15/3/2019,28,12.1,Quick,25.92857143
15/3/2019,15/3/2019,12,3.3,Quick,16.5
15/3/2019,15/3/2019,33,19.6,Quick,35.63636364
15/3/2019,15/3/2019,93,2.89,Normal,1.864516129
15/3/2019,15/3/2019,23,6.7,Quick,17.47826087
15/3/2019,15/3/2019,38,3.9,Quick,6.157894737
15/3/2019,15/3/2019,33,12.9,Quick,23.45454545
15/3/2019,15/3/2019,45,19.7,Quick,26.26666667
15/3/2019,15/3/2019,93,5.43,Normal,3.503225806
15/3/2019,15/3/2019,19,6,Quick,18.94736842
15/3/2019,15/3/2019,20,6,Quick,18
15/3/2019,15/3/2019,21,4.8,Quick,13.71428571
15/3/2019,15/3/2019,38,20.9,Quick,33
15/3/2019,15/3/2019,38,13.2,Quick,20.84210526
15/3/2019,15/3/2019,19,10.4,Quick,32.84210526
15/3/2019,15/3/2019,29,15.2,Quick,31.44827586
15/3/2019,15/3/2019,41,15.6,Quick,22.82926829
15/3/2019,15/3/2019,25,5.2,Quick,12.48
15/3/2019,15/3/2019,180,0.01,Normal,0.003333333
15/3/2019,15/3/2019,34,20.5,Quick,36.17647059
15/3/2019,15/3/2019,44,23.5,Quick,32.04545455
15/3/2019,15/3/2019,22,10.4,Quick,28.36363636
15/3/2019,15/3/2019,16,3.1,Quick,11.625
15/3/2019,15/3/2019,27,1.4,Quick,3.111111111
15/3/2019,15/3/2019,51,1.71,Normal,2.011764706
15/3/2019,15/3/2019,20,7.4,Quick,22.2
15/3/2019,15/3/2019,27,16.4,Quick,36.44444444
15/3/2019,15/3/2019,13,2.9,Quick,13.38461538
15/3/2019,15/3/2019,34,22.4,Quick,39.52941176
15/3/2019,15/3/2019,6,0.5,Quick,5
15/3/2019,15/3/2019,16,9.6,Quick,36
15/3/2019,15/3/2019,35,24.8,Quick,42.51428571
15/3/2019,15/3/2019,26,9,Quick,20.76923077
15/3/2019,15/3/2019,34,13.3,Quick,23.47058824
15/3/2019,15/3/2019,33,18,Quick,32.72727273
15/3/2019,15/3/2019,22,11,Quick,30
15/3/2019,15/3/2019,30,11,Quick,22
15/3/2019,15/3/2019,23,9.2,Quick,24
15/3/2019,15/3/2019,39,12.7,Quick,19.53846154
15/3/2019,15/3/2019,27,11.1,Quick,24.66666667
15/3/2019,15/3/2019,34,20.6,Quick,36.35294118
15/3/2019,15/3/2019,6,1.8,Quick,18
15/3/2019,15/3/2019,26,9.1,Quick,21
15/3/2019,15/3/2019,26,1.6,Quick,3.692307692
15/3/2019,15/3/2019,14,6.9,Quick,29.57142857
15/3/2019,15/3/2019,159,5.05,Normal,1.905660377
15/3/2019,15/3/2019,29,10,Quick,20.68965517
15/3/2019,15/3/2019,50,12.2,Quick,14.64
15/3/2019,15/3/2019,24,1.3,Quick,3.25
15/3/2019,15/3/2019,23,12.1,Quick,31.56521739
15/3/2019,15/3/2019,44,3.3,Quick,4.5
15/3/2019,15/3/2019,45,12.4,Quick,16.53333333
15/3/2019,15/3/2019,21,8.2,Quick,23.42857143
15/3/2019,15/3/2019,7,4.1,Quick,35.14285714
15/3/2019,15/3/2019,55,3.4,Quick,3.709090909
15/3/2019,15/3/2019,20,6.8,Quick,20.4
15/3/2019,15/3/2019,32,1.8,Quick,3.375
15/3/2019,15/3/2019,9,2.8,Quick,18.66666667
15/3/2019,15/3/2019,23,12,Quick,31.30434783
15/3/2019,15/3/2019,42,2.3,Quick,3.285714286
15/3/2019,15/3/2019,34,8.7,Quick,15.35294118
15/3/2019,15/3/2019,30,11.7,Quick,23.4
15/3/2019,15/3/2019,5,1.6,Quick,19.2
15/3/2019,15/3/2019,40,10.7,Quick,16.05
15/3/2019,15/3/2019,33,10.6,Quick,19.27272727
15/3/2019,15/3/2019,21,4.2,Quick,12
15/3/2019,15/3/2019,14,8.7,Quick,37.28571429
15/3/2019,15/3/2019,23,4.1,Quick,10.69565217
15/3/2019,15/3/2019,29,7.3,Quick,15.10344828
15/3/2019,15/3/2019,26,10.1,Quick,23.30769231
15/3/2019,15/3/2019,28,11.1,Quick,23.78571429
15/3/2019,15/3/2019,22,6.4,Quick,17.45454545
15/3/2019,15/3/2019,18,2.2,Quick,7.333333333
15/3/2019,15/3/2019,22,9.1,Quick,24.81818182
15/3/2019,15/3/2019,34,8.5,Quick,15
15/3/2019,15/3/2019,31,10.9,Quick,21.09677419
15/3/2019,15/3/2019,216,7.68,Normal,2.133333333
15/3/2019,15/3/2019,10,6.2,Quick,37.2
15/3/2019,15/3/2019,75,47.9,Quick,38.32
15/3/2019,15/3/2019,29,10,Quick,20.68965517
15/3/2019,15/3/2019,15,1.6,Quick,6.4
15/3/2019,15/3/2019,23,14.8,Quick,38.60869565
15/3/2019,15/3/2019,29,14.2,Quick,29.37931034
15/3/2019,15/3/2019,26,6.4,Quick,14.76923077
15/3/2019,15/3/2019,29,19.3,Quick,39.93103448
15/3/2019,15/3/2019,12,3.1,Quick,15.5
15/3/2019,15/3/2019,41,6.9,Quick,10.09756098
15/3/2019,15/3/2019,9,2.1,Quick,14
15/3/2019,15/3/2019,17,1.4,Quick,4.941176471
15/3/2019,15/3/2019,23,9.1,Quick,23.73913043
14/3/2019,14/3/2019,33,22.3,Quick,40.54545455
14/3/2019,14/3/2019,11,3.4,Quick,18.54545455
14/3/2019,14/3/2019,28,13.6,Quick,29.14285714
14/3/2019,14/3/2019,58,27.1,Quick,28.03448276
14/3/2019,14/3/2019,124,0.12,Normal,0.058064516
14/3/2019,14/3/2019,24,11.4,Quick,28.5
14/3/2019,14/3/2019,19,5,Quick,15.78947368
14/3/2019,14/3/2019,70,20.2,Quick,17.31428571
14/3/2019,14/3/2019,61,22.1,Quick,21.73770492
14/3/2019,14/3/2019,82,16.8,Quick,12.29268293
14/3/2019,14/3/2019,31,1.13,Normal,2.187096774
14/3/2019,15/3/2019,751,13.99,Normal,1.11770972
14/3/2019,14/3/2019,30,10.7,Quick,21.4
14/3/2019,14/3/2019,9,5.3,Quick,35.33333333
14/3/2019,14/3/2019,39,21.2,Quick,32.61538462
14/3/2019,14/3/2019,145,2.47,Normal,1.022068966
14/3/2019,14/3/2019,24,6.7,Quick,16.75
14/3/2019,14/3/2019,19,5.2,Quick,16.42105263
14/3/2019,14/3/2019,32,6.1,Quick,11.4375
14/3/2019,14/3/2019,53,13.6,Quick,15.39622642
14/3/2019,14/3/2019,40,2,Quick,3
14/3/2019,14/3/2019,17,11.1,Quick,39.17647059
14/3/2019,14/3/2019,32,1.19,Normal,2.23125
14/3/2019,14/3/2019,27,1.4,Quick,3.111111111
14/3/2019,14/3/2019,47,2.03,Normal,2.591489362
14/3/2019,14/3/2019,53,36.6,Quick,41.43396226
14/3/2019,14/3/2019,65,7.5,Quick,6.923076923
14/3/2019,14/3/2019,29,13.8,Quick,28.55172414
14/3/2019,14/3/2019,28,14.4,Quick,30.85714286
14/3/2019,14/3/2019,55,26.4,Quick,28.8
14/3/2019,14/3/2019,17,5,Quick,17.64705882
14/3/2019,14/3/2019,23,7.5,Quick,19.56521739
14/3/2019,14/3/2019,28,1,Quick,2.142857143
14/3/2019,14/3/2019,37,25.3,Quick,41.02702703
14/3/2019,14/3/2019,9,0.9,Quick,6
14/3/2019,14/3/2019,8,3.6,Quick,27
14/3/2019,14/3/2019,21,13.6,Quick,38.85714286
14/3/2019,14/3/2019,18,2.9,Quick,9.666666667
14/3/2019,14/3/2019,14,7.2,Quick,30.85714286
14/3/2019,14/3/2019,29,2.9,Quick,6
14/3/2019,14/3/2019,31,11.6,Quick,22.4516129
14/3/2019,14/3/2019,23,6.2,Quick,16.17391304
14/3/2019,14/3/2019,27,14.9,Quick,33.11111111
14/3/2019,14/3/2019,35,21.3,Quick,36.51428571
14/3/2019,14/3/2019,33,20.8,Quick,37.81818182
14/3/2019,14/3/2019,26,6.6,Quick,15.23076923
14/3/2019,14/3/2019,35,1.7,Quick,2.914285714
14/3/2019,14/3/2019,23,6.9,Quick,18
14/3/2019,14/3/2019,17,7.6,Quick,26.82352941
14/3/2019,14/3/2019,35,5.7,Quick,9.771428571
14/3/2019,14/3/2019,33,15,Quick,27.27272727
14/3/2019,14/3/2019,36,21.2,Quick,35.33333333
14/3/2019,14/3/2019,25,11.5,Quick,27.6
14/3/2019,14/3/2019,47,4.7,Quick,6
14/3/2019,14/3/2019,15,6.9,Quick,27.6
14/3/2019,14/3/2019,20,8.9,Quick,26.7
14/3/2019,14/3/2019,33,18.7,Quick,34
14/3/2019,14/3/2019,61,3.7,Quick,3.639344262
14/3/2019,14/3/2019,31,1.9,Quick,3.677419355
14/3/2019,14/3/2019,23,15.8,Quick,41.2173913
14/3/2019,14/3/2019,8,4.3,Quick,32.25
14/3/2019,14/3/2019,147,2.66,Normal,1.085714286
14/3/2019,14/3/2019,18,12.1,Quick,40.33333333
14/3/2019,14/3/2019,46,19.8,Quick,25.82608696
14/3/2019,14/3/2019,49,23.7,Quick,29.02040816
14/3/2019,14/3/2019,24,6.5,Quick,16.25
14/3/2019,14/3/2019,222,7.21,Normal,1.948648649
14/3/2019,14/3/2019,115,10.4,Quick,5.426086957
14/3/2019,14/3/2019,15,6.4,Quick,25.6
14/3/2019,14/3/2019,22,6.3,Quick,17.18181818
14/3/2019,14/3/2019,48,26.5,Quick,33.125
14/3/2019,14/3/2019,17,2.4,Quick,8.470588235
14/3/2019,14/3/2019,77,9.4,Quick,7.324675325
14/3/2019,14/3/2019,11,5,Quick,27.27272727
14/3/2019,14/3/2019,32,10.2,Quick,19.125
14/3/2019,14/3/2019,20,8,Quick,24
14/3/2019,14/3/2019,30,13.4,Quick,26.8
14/3/2019,14/3/2019,37,6.5,Quick,10.54054054
14/3/2019,14/3/2019,20,3.2,Quick,9.6
14/3/2019,14/3/2019,13,4.1,Quick,18.92307692
14/3/2019,14/3/2019,10,2.1,Quick,12.6
14/3/2019,14/3/2019,16,1.3,Quick,4.875
14/3/2019,14/3/2019,29,6.7,Quick,13.86206897
14/3/2019,14/3/2019,24,9.8,Quick,24.5
14/3/2019,14/3/2019,19,2.5,Quick,7.894736842
13/3/2019,14/3/2019,30,13.9,Quick,27.8
13/3/2019,13/3/2019,35,22.4,Quick,38.4
13/3/2019,13/3/2019,17,8.4,Quick,29.64705882
13/3/2019,13/3/2019,51,24.6,Quick,28.94117647
13/3/2019,13/3/2019,15,5.1,Quick,20.4
13/3/2019,13/3/2019,19,6.9,Quick,21.78947368
13/3/2019,13/3/2019,79,30.6,Quick,23.24050633
13/3/2019,13/3/2019,18,4.8,Quick,16
13/3/2019,13/3/2019,14,7.7,Quick,33
13/3/2019,13/3/2019,16,5.3,Quick,19.875
13/3/2019,13/3/2019,34,9.6,Quick,16.94117647
13/3/2019,14/3/2019,748,10.71,Normal,0.859090909
13/3/2019,13/3/2019,107,2.59,Normal,1.452336449
13/3/2019,13/3/2019,52,24.4,Quick,28.15384615
13/3/2019,13/3/2019,33,7.5,Quick,13.63636364
13/3/2019,13/3/2019,18,8.7,Quick,29
13/3/2019,13/3/2019,27,1.4,Quick,3.111111111
13/3/2019,13/3/2019,27,15.5,Quick,34.44444444
13/3/2019,13/3/2019,18,8.5,Quick,28.33333333
13/3/2019,13/3/2019,94,1.77,Normal,1.129787234
13/3/2019,13/3/2019,27,7.9,Quick,17.55555556
13/3/2019,13/3/2019,39,23.3,Quick,35.84615385
13/3/2019,13/3/2019,13,4.4,Quick,20.30769231
13/3/2019,13/3/2019,25,1.8,Quick,4.32
13/3/2019,13/3/2019,20,6.7,Quick,20.1
13/3/2019,13/3/2019,17,8.7,Quick,30.70588235
13/3/2019,13/3/2019,25,1.2,Quick,2.88
13/3/2019,13/3/2019,18,7.4,Quick,24.66666667
13/3/2019,13/3/2019,17,6.1,Quick,21.52941176
13/3/2019,13/3/2019,17,9.9,Quick,34.94117647
13/3/2019,13/3/2019,8,3.4,Quick,25.5
13/3/2019,13/3/2019,6,1.7,Quick,17
13/3/2019,13/3/2019,20,4.4,Quick,13.2
13/3/2019,13/3/2019,44,18.9,Quick,25.77272727
13/3/2019,13/3/2019,32,2.5,Quick,4.6875
13/3/2019,13/3/2019,20,4.6,Quick,13.8
13/3/2019,13/3/2019,20,8.1,Quick,24.3
13/3/2019,13/3/2019,14,4.4,Quick,18.85714286
13/3/2019,13/3/2019,38,1.19,Normal,1.878947368
13/3/2019,13/3/2019,23,4.7,Quick,12.26086957
13/3/2019,13/3/2019,27,7.9,Quick,17.55555556
13/3/2019,13/3/2019,37,12.5,Quick,20.27027027
13/3/2019,13/3/2019,28,4.1,Quick,8.785714286
13/3/2019,13/3/2019,106,4.91,Normal,2.779245283
13/3/2019,13/3/2019,18,6.2,Quick,20.66666667
13/3/2019,13/3/2019,340,8.37,Normal,1.477058824
13/3/2019,13/3/2019,38,2.9,Quick,4.578947368
13/3/2019,13/3/2019,17,11.1,Quick,39.17647059
13/3/2019,13/3/2019,9,5.7,Quick,38
13/3/2019,13/3/2019,25,8.3,Quick,19.92
13/3/2019,13/3/2019,11,1.2,Quick,6.545454545
13/3/2019,13/3/2019,38,8.6,Quick,13.57894737
13/3/2019,13/3/2019,19,7.9,Quick,24.94736842
13/3/2019,13/3/2019,24,6.7,Quick,16.75
13/3/2019,13/3/2019,54,14.4,Quick,16
13/3/2019,13/3/2019,24,5.7,Quick,14.25
13/3/2019,13/3/2019,12,3.4,Quick,17
13/3/2019,13/3/2019,18,0.34,Normal,1.133333333
13/3/2019,13/3/2019,42,26.4,Quick,37.71428571
13/3/2019,13/3/2019,24,5.4,Quick,13.5
13/3/2019,13/3/2019,44,26.3,Quick,35.86363636
13/3/2019,13/3/2019,95,3.45,Normal,2.178947368
13/3/2019,13/3/2019,67,3.7,Quick,3.313432836
13/3/2019,13/3/2019,27,12.2,Quick,27.11111111
13/3/2019,13/3/2019,27,7,Quick,15.55555556
13/3/2019,13/3/2019,50,3,Quick,3.6
13/3/2019,13/3/2019,39,8.9,Quick,13.69230769
13/3/2019,13/3/2019,24,6.8,Quick,17
13/3/2019,13/3/2019,35,6.9,Quick,11.82857143
13/3/2019,13/3/2019,32,22.6,Quick,42.375
13/3/2019,13/3/2019,23,6.6,Quick,17.2173913
13/3/2019,13/3/2019,147,2.95,Normal,1.204081633
13/3/2019,13/3/2019,35,16.9,Quick,28.97142857
13/3/2019,13/3/2019,13,6.6,Quick,30.46153846
13/3/2019,13/3/2019,311,9.35,Normal,1.803858521
13/3/2019,13/3/2019,21,6.1,Quick,17.42857143
13/3/2019,13/3/2019,36,23.8,Quick,39.66666667
13/3/2019,13/3/2019,30,8.1,Quick,16.2
13/3/2019,13/3/2019,18,9.5,Quick,31.66666667
13/3/2019,13/3/2019,47,9.7,Quick,12.38297872
13/3/2019,13/3/2019,12,4.3,Quick,21.5
13/3/2019,13/3/2019,84,28.4,Quick,20.28571429
13/3/2019,13/3/2019,39,16.3,Quick,25.07692308
13/3/2019,13/3/2019,31,3.5,Quick,6.774193548
13/3/2019,13/3/2019,116,75.1,Quick,38.84482759
13/3/2019,13/3/2019,16,5.3,Quick,19.875
13/3/2019,13/3/2019,8,1.8,Quick,13.5
13/3/2019,13/3/2019,34,7,Quick,12.35294118
13/3/2019,13/3/2019,16,1.4,Quick,5.25
13/3/2019,13/3/2019,24,10.3,Quick,25.75
13/3/2019,13/3/2019,45,5.2,Quick,6.933333333
13/3/2019,13/3/2019,117,14.7,Quick,7.538461538
12/3/2019,12/3/2019,32,10.9,Quick,20.4375
12/3/2019,13/3/2019,68,20.4,Quick,18
12/3/2019,13/3/2019,118,13.4,Quick,6.813559322
12/3/2019,12/3/2019,13,3.5,Quick,16.15384615
12/3/2019,12/3/2019,25,14,Quick,33.6
12/3/2019,12/3/2019,13,4.2,Quick,19.38461538
12/3/2019,12/3/2019,16,6.5,Quick,24.375
12/3/2019,12/3/2019,29,20.6,Quick,42.62068966
12/3/2019,12/3/2019,15,9.3,Quick,37.2
12/3/2019,12/3/2019,5,1.3,Quick,15.6
12/3/2019,12/3/2019,50,4.7,Quick,5.64
12/3/2019,12/3/2019,14,3.6,Quick,15.42857143
